tambahbrelet,,
BA (Hons) in Fashion Design,03797,2
BA (Hons) in Fashion Photography,03798,2
BA (Hons) in Film & Television Studies,03799,2
BA (Hons) in Film Studies,03800,2
"BA (Hons) in Film, Television & Video Production",03801,2
BA (Hons) in Fine Art,03802,2
BA (Hons) in Fine Art Media,03803,2
BA (Hons) in French & Linguistics (4 years),03804,2
BA (Hons) in French with Economics (4 years),03805,2
BA (Hons) in French with Education,03806,2
BA (Hons) in French with German (4 years),03807,2
BA (Hons) in French with History,03808,2
BA (Hons) in French with International Politics (4 years),03809,2
BA (Hons) in French with Marketing (4 years),03810,2
BA (Hons) in French with Spanish (4 years),03811,2
BA (Hons) in Games Art Development,03812,2
BA (Hons) in Geography with Education,03813,2
BA (Hons) in Geography with French,03814,2
BA (Hons) in German and Linguistics (4 years),03815,2
BA (Hons) in German Studies and Philosophy (4 years),03816,2
BA (Hons) in German with Business & Management (4 years),03817,2
BA (Hons) in German with Education,03818,2
BA (Hons) in German with French (4 years),03819,2
BA (Hons) in German with Geography (4 years),03820,2
BA (Hons) in German with History,03821,2
BA (Hons) in German with International Politics (4 years),03822,2
BA (Hons) in German with Spanish (4 years),03823,2
BA (Hons) in Graphic Communication,03824,2
BA (Hons) in Graphic Design,03825,2
BA (Hons) in Graphic Image Making,03826,2
BA (Hons) in Historical and Archival Studies,03827,2
BA (Hons) in History,03828,2
BA (Hons) in History and Economic & Social History,03829,2
BA (Hons) in History and Media,03830,2
BA (Hons) in History and Welsh History,03831,2
BA (Hons) in History with Education,03832,2
BA (Hons) in History with French,03833,2
BA (Hons) in History with German,03834,2
BA (Hons) in History with Spanish,03835,2
BA (Hons) in Human Resource Management,03836,2
BA (Hons) in Humanities,03837,2
BA (Hons) in Illustration and Animation,03838,2
BA (Hons) in Interior Design,03839,2
BA (Hons) in International Accounting,03840,2
BA (Hons) in International Business Studies,03841,2
BA (Hons) in Landscape Architectur,03842,2
BA (Hons) in Landscape Architecture,03843,2
BA (Hons) in Language and Communication Studies,03844,2
BA (Hons) in Law,03845,2
BA (Hons) in Law with Accounting & Finance,03846,2
BA (Hons) in Law with Business & Management,03847,2
BA (Hons) in Law with Economics,03848,2
BA (Hons) in Law with French (4 years),03849,2
BA (Hons) in Law with German (4 years),03850,2
BA (Hons) in Law with Information Management,03851,2
BA (Hons) in Law with Marketing,03852,2
BA (Hons) in Law with Mathematics,03853,2
BA (Hons) in Law with Politics,03854,2
BA (Hons) in Law with Spanish (4 years),03855,2
BA (Hons) in Leisure and Sport Management,03856,2
BA (Hons) in Leisure and Tourism Management,03857,2
BA (Hons) in Management and Business,03858,2
BA (Hons) in Marine and Automotive Ergonomic Design,03859,2
BA (Hons) in Marketing,03860,2
"BA (Hons) in Marketing 3+0 secara kerjasama dengan University of Hertfordshire, UK",03861,2
"BA (Hons) in Marketing and Business secara 3+0 dengan University of Abertay Dundee, UK",03862,2
BA (Hons) in Marketing in collaboration with UCSI University,03863,2
BA (Hons) in Marketing Management,03864,2
BA (Hons) in Media and Communication Studies,03865,2
"BA (Hons) in Media, Politics and Communications",03866,2
BA (Hons) in Medieval and Early Modern History,03867,2
BA (Hons) in Ministerial Theology,03868,2
BA (Hons) in Modern and Contemporary History,03869,2
BA (Hons) in Modern and Contemporary Wales,03870,2
"BA (Hons) in Modern Europe:History, Society, Politics",03871,2
BA (Hons) in Modern German Studies,03872,2
BA (Hons) in Modern Languages with Business & Management (4 years),03873,2
BA (Hons) in Modern Welsh Studies,03874,2
BA (Hons) in Multimedia Design,03875,2
BA (Hons) in Musuem and Gallery Studies,03876,2
BA (Hons) in Packaging Design,03877,2
BA (Hons) in Philosophy,03878,2
BA (Hons) in Philosophy and Contemporary Thought,03879,2
BA (Hons) in Photography,03880,2
BA (Hons) in Politics,03881,2
BA (Hons) in Product Design,03882,2
BA (Hons) in Product Design with Marketing,03883,2
BA (Hons) in Purchasing and Supply Chain Management,03884,2
BA (Hons) in Urban Planning & Desig,03885,2
BA (Hons) in Urban Planning & Design,03886,2
BA (Hons) International Business Management,03887,2
BA (Hons) Journalism,03888,2
"BA (Hons) Marketing (3+0) in collaboration with Anglia Ruskin University, UK",03889,2
"BA (Hons) Marketing (3+0) secara kerjasama dengan Anglia Ruskin University, UK",03890,2
"BA (Hons) Marketing 3+0 secara kerjasama dengan University of Greenwich, U",03891,2
"BA (Hons) Marketing 3+0 secara kerjasama dengan University of Hertfordshire, UK",03892,2
"BA (Hons) Marketing Management 3+0 secara kerjasama dengan University of Greenwich, United Kingdom",03893,2
"BA (Hons) Marketing Management Secara Kerjasama 3+0 Dengan Anglia Ruskin University, UK",03894,2
"BA (Hons) Mass Communications 3+0 in collaboration with University of Hertfordshire, UK",03895,2
BA (Hons) Media and Communication,03896,2
"BA (Hons) Media and Communications 3+0 in collaboration with University of Greenwich, UK",03897,2
BA (Hons) Media Performance,03898,2
BA (Hons) Media Production,03899,2
BA (Hons) Media Production (Photography),03900,2
BA (Hons) Media Production (Radio),03901,2
"BA (Hons) Media, Crime and Culture",03902,2
"BA (Hons) Media, Culture and Communication 3+0 in collaboration with University of Sunderland, United Kingdom",03903,2
BA (Hons) Multimedia Studies,03904,2
"BA (Hons) Music Studies 3+0 in collaboration with York St. John University, UK",03905,2
BA (Hons) of Creative Imaging in Digital Photography,03906,2
BA (Hons) Politics & Modern History,03907,2
BA (Hons) Popular Music,03908,2
"BA (Hons) Product Design Futures 3+0 with University of East London, United Kingdom",03909,2
BA (Hons) Romance Languages,03910,2
BA (Hons) Spanish with Economics,03911,2
BA (Hons) Spanish with Education,03912,2
BA (Hons) Spanish with French (4 years0,03913,2
BA (Hons) Spanish with German (4 years),03914,2
BA (Hons) Spanish with History,03915,2
BA (Hons) Spanish with International Politics (4 years),03916,2
BA (Hons) Spanish with Marketing (4 years),03917,2
"BA (Hons)in Interior Design in interior Design collaboration (3+1) with Curtin Universiy Of Technology, Australia",03918,2
"BA in Mass Communication 3+0 in collaboration with Curtin University of Technology, Australia",03919,2
"BA International Hotel & Tourism Management 3+0 collaboration with International Hotel Management Institute (IMI), Switzerland",03920,2
"BA(Hons) Accounting & Finance 3+0 in collaboration with University of Greenwich, UK",03921,2
BA(Hons) in Tourism Management,03922,2
BA(Hons) International Business Management/ Bachelor of Science with Honours in International Business,03923,2
"BA. (Hons) Marketing 3+0 in collaboration with Anglia Ruskin University, UK",03924,2
Bac. of Fishery,03925,2
Bac. of Science (Fishery),03926,2
"Baccalaureat Professionnel Restauration - Cuisine dengan kerjasama Academia De Toulouse, France (Diploma in Culinary Arts)",03927,2
"Baccalaureat Professionnel Restauration - Cuisine in collaboration with Academie de Toulouse, France (Diploma in Culinary Arts)",03928,2
"Baccalaureat Technologique [Diploma in Hospitality Management (BTH)] collaboration with Academie de Toulouse, France",03929,2
Baccalaureus in Medical Science and Surgery (MBChB),03930,2
Bacelor Bioinformatik (Kepujian),03931,2
Bacelor Bioinformatik (Kepujian)/Bachelor of Bioinformatics (Honours,03932,2
Bacelor Bioinformatik dengan Kepujian,03933,2
BACELOR EKONOMI,03934,2
Bacelor Ekonomi dengan Kepujian,03935,2
Bacelor Ekonomi/ Bachelor of Economics,03936,2
Bacelor Farmasi (Kepujian),03937,2
Bacelor Farmasi (Kepujian) Bachelor of Pharmacy (Hons),03938,2
Bacelor Farmasi (Kepujian)/ Bachelor of Pharmacy (Hons),03939,2
Bacelor Forensik Komputer (Kepujian),03940,2
Bacelor Kejururawatan,03941,2
Bacelor Kejururawatan dengan Kepujian,03942,2
Bacelor Kejururawatan dengan Kepujian / Bacelor Kejururawatan / Bachelor of Nursing,03943,2
BACELOR KEJURUTERAAN (AEROANGKASA),03944,2
BACELOR KEJURUTERAAN (AEROANGKASA) - F,03945,2
BACELOR KEJURUTERAAN (AWAM),03946,2
BACELOR KEJURUTERAAN (ELEKTRIK DAN ELEKTRONIK),03947,2
BACELOR KEJURUTERAAN (KIMIA),03948,2
BACELOR KEJURUTERAAN (MEKANIKAL),03949,2
BACELOR KEJURUTERAAN (PERTANIAN DAN BIOSISTEM),03950,2
BACELOR KEJURUTERAAN (PROSES DAN MAKANAN),03951,2
BACELOR KEJURUTERAAN (SISTEM KOMPUTER DAN KOMUNIKASI),03952,2
Bacelor Kejuruteraan (Sistem Komputer dan Komunikasi) Dengan Kepujian (Dikendalikan di Kolej IKRAM),03953,2
Bacelor Kejuruteraan Aeroangkasa dengan Kepujian,03954,2
Bacelor Kejuruteraan Awam dengan Kepujian,03955,2
Bacelor Kejuruteraan Awam kerjasama dengan Kolej IKRAM,03956,2
Bacelor Kejuruteraan Elektrik dan Elektronik dengan Kepujian,03957,2
Bacelor Kejuruteraan Kimia dengan Kepujian,03958,2
Bacelor Kejuruteraan Komputer (Kepujian),03959,2
Bacelor Kejuruteraan Mekanikal dengan Kepujian,03960,2
Bacelor Kejuruteraan Mekanikal kerjasama dengan Kolej IKRAM,03961,2
BACELOR KEJURUTERAAN PERISIAN,03962,2
Bacelor Kejuruteraan Pertanian dan Biosistem dengan Kepujian,03963,2
Bacelor Kejuruteraan Proses dan Makanan dengan Kepujian,03964,2
Bacelor Kejuruteraan Sistem Komputer dan Komunikasi  (Ijazah dianugerahkan oleh UPM),03965,2
Bacelor Kejuruteraan Sistem Komputer dan Komunikasi dengan Kepujian,03966,2
Bacelor Kewangan (Kepujian,03967,2
Bacelor Kewangan (Kepujian),03968,2
Bacelor Kewangan Islam (Kepujian),03969,2
BACELOR KOMUNIKASI,03970,2
Bacelor Komunikasi dengan Kepujian / Bacelor Komunikasi,03971,2
Bacelor Komunikasi Visual dan Pemasaran (Kepujian),03972,2
Bacelor Komunikasi Visual dan Pemasaran (Kepujian)/ Bachelor in Visual Communication and Marketing (Hons),03973,2
Bacelor Media Baru (Kepujian) [Dahulu dikenali sebagai Bacelor Sains Media (Kepujian)]/ Bachelor of New Media (Hons) [Formerly known as Bachelor of Media Science (Hons)],03974,2
Bacelor Multimedia Instruksional (Kepujian),03975,2
Bacelor Multimedia Kreatif (Kepujian),03976,2
Bacelor Multimedia Kreatif (Kepujian)/Bachelor of Creative Multimedia (Hons,03977,2
BACELOR MUZIK,03978,2
Bacelor Muzik (Teknologi Muzik),03979,2
Bacelor Muzik dalam bidang Pendidikan Muzik,03980,2
Bacelor Muzik dalam bidang:Persembahan Muzik,03981,2
Bacelor Muzik dengan Kepujian / Bacelor Muzik / Bacelor Muzik (Persembahan Muzik),03982,2
Bacelor Muzik Dengan Kepujian dalam bidang Pendidikan Muzik,03983,2
Bacelor Muzik Dengan Kepujian dalam bidang Persembahan Muzik,03984,2
Bacelor Muzik Dengan Kepujian dalam bidang Teknologi Muzik,03985,2
Bacelor Nutrisi (Kepujian),03986,2
Bacelor Nutrisi (Kepujian) / Bachelor in Nutrition (Hons),03987,2
Bacelor Optometri (Kepujian),03988,2
Bacelor Optometri (Kepujian) / Bachelor of Optometry (Hons,03989,2
BACELOR PENDIDIKAN (SAINS PERTANIAN),03990,2
Bacelor Pendidikan Awal Kanak-kanak (Kepujian)/Bachelor of Early Childhood Education (Hons),03991,2
Bacelor Pengajian Bahasa Inggeris dan Kesusasteraan (Kepujian),03992,2
Bacelor Pengajian Pengguna,03993,2
Bacelor Pengajian Pengguna dengan Kepujian/Bacelor Pengajian Pengguna/ Bachelor of Consumer Studies,03994,2
Bacelor Pengauditan Sistem Maklumat (Kepujian),03995,2
Bacelor Pengauditan Sistem Maklumat (Kepujian) / Bachelor in Information System Auditing (Hons,03996,2
Bacelor Pengkomputeran Perniagaan,03997,2
Bacelor Pengurusan Acara (Kepujian),03998,2
BACELOR PENGURUSAN ALAM SEKITAR,03999,2
Bacelor Pengurusan Alam Sekitar (Kepujian),04000,2
Bacelor Pengurusan Alam Sekitar/ Bachelor of Environmental Management,04001,2
Bacelor Pengurusan Hospitaliti - Pelancongan (Kepujian),04002,2
Bacelor Pengurusan Hospitaliti dan Pelancongan (Kepujian),04003,2
Bacelor Pengurusan Industri (Kepujian),04004,2
Bacelor Pengurusan Logistik (Kepujian),04005,2
"Bacelor Pengurusan Luar, Riadah dan Pengembaraan (Kepujian)",04006,2
"Bacelor Pengurusan Luar, Riadah dan Pengembaraan (Kepujian)/ Bachelor in Outdoor, Leisure and Adventure Management (Hons)",04007,2
Bacelor Pengurusan Modal Insan (Kepujian),04008,2
Bacelor Pengurusan Pelaburan (Kepujian),04009,2
Bacelor Pengurusan Sains Kesihatan (Kepujian),04010,2
Bacelor Pengurusan Teknologi Pejabat (Kepujian),04011,2
BACELOR PENTADBIRAN PERNIAGAAN,04012,2
Bacelor Pentadbiran Perniagaan - Francais dengan UPM,04013,2
Bacelor Pentadbiran Perniagaan (Kepujian) (Program 2+1 secara francais dengan UPM),04014,2
Bacelor Pentadbiran Perniagaan Dengan Kepujian,04015,2
Bacelor Pentadbiran Perniagaan secara kerjasama dengan Universiti Putra Malaysia,04016,2
Bacelor Pentadbiran Perniagaan secara kerjasama dengan Universiti Putra Malaysia (UPM,04017,2
Bacelor Pentadbiran Perniagaan/ Bachelor of Business Administration,04018,2
BACELOR PERAKAUNAN,04019,2
Bacelor Perakaunan (Kepujian),04020,2
Bacelor Perbankan Islam (Kepujian),04021,2
Bacelor Perkomputeran Perniagaan (Kepujian),04022,2
Bacelor Perniagaan Antarabangsa (Kepujian),04023,2
Bacelor Perniagaan Antarabangsa (Kepujian)/ Bachelor of International Business (Hons),04024,2
Bacelor Perniagaan Antarabangsa Dengan Kepujian,04025,2
Bacelor Pertanian (Akuakultur),04026,2
Bacelor Pertanian (Akuakultur) (Kepujian),04027,2
"BACELOR PERTANIAN (AKUAKULTUR)(KAMPUS BINTULU, SARAWAK)",04028,2
"BACELOR PERTANIAN (AKUAKULTUR)(KAMPUS SERDANG, SELANGOR)",04029,2
Bacelor Pertanian (Akuakultur)/ Bachelor of Agriculture (Aquaculture),04030,2
Bacelor Pertanian (Sains Tenakan) (Kepujian),04031,2
BACELOR PERTANIAN (SAINS TERNAKAN),04032,2
Bacelor Pertanian (Sains Ternakan)/ Bachelor of Agriculture (Animal Science),04033,2
Bacelor Pertanian Sains Ternakan dengan Kepujian,04034,2
Bacelor Perubatan Tradisional Cina (Kepujian),04035,2
Bacelor Psikologi (Kepujian),04036,2
Bacelor Psikologi dengan Pemasaran (Kepujian),04037,2
Bacelor Reka Bentuk (Reka Bentuk Perindustrian),04038,2
Bacelor Reka Bentuk (Reka Bentuk Perindustrian) dengan Kepujian,04039,2
Bacelor Reka Bentuk Grafik (Kepujian),04040,2
Bacelor Reka Bentuk Perindustrian dengan Kepujian / Bacelor Reka Bentuk (Reka Bentuk Perindustrian) dengan Kepujian  / Bacelor Reka Bentuk (Reka Bentuk Perindustrian),04041,2
Bacelor Rekaan Permainan Komputer dan Animasi (Kepujian),04042,2
Bacelor Sains  (Kepujian) Major Biologi,04043,2
Bacelor Sains  Dengan Kepujian (Pengajian Makanan),04044,2
Bacelor Sains (Alam Sekitar),04045,2
Bacelor Sains (Alam Sekitar) (Kepujian),04046,2
Bacelor Sains (Bioteknologi) (Kepujian),04047,2
Bacelor Sains (Dietetik),04048,2
Bacelor Sains (Dietetik)/ Bachelor of Science (Dietetics),04049,2
Bacelor Sains (Ekonomi Sumber) (Kepujian),04050,2
Bacelor Sains (Kepujian),04051,2
Bacelor Sains (Kepujian)  Major Biokimia,04052,2
Bacelor Sains (Kepujian)  Major Fizik,04053,2
Bacelor Sains (Kepujian)  Major Kimia,04054,2
Bacelor Sains (Kepujian)  Major Kimia Petroleum,04055,2
Bacelor Sains (Kepujian)  Major Matematik,04056,2
Bacelor Sains (Kepujian)  Major Sains Bahan,04057,2
Bacelor Sains (Kepujian)  Major Statistik,04058,2
Bacelor Sains (Kepujian) (Biologi Sel dan Molekul),04059,2
BACELOR SAINS (KEPUJIAN) BIOKIMIA,04060,2
BACELOR SAINS (KEPUJIAN) BIOLOGI SEL DAN MOLEKUL,04061,2
Bacelor Sains (Kepujian) Biotechnology/Bachelor of Science (Honours) Biotechnology,04062,2
BACELOR SAINS (KEPUJIAN) BIOTEKNOLOGI,04063,2
Bacelor Sains (Kepujian) Bioteknologi/Bachelor of Science (Hons) Biotechnology,04064,2
Bacelor Sains (Kepujian) Kejuruteraan Mekanikal,04065,2
Bacelor Sains (Kepujian) Major Biologi,04066,2
Bacelor Sains (Kepujian) Major Fizik,04067,2
Bacelor Sains (Kepujian) Major Kimia,04068,2
Bacelor Sains (Kepujian) Major Kimia Perindustrian,04069,2
Bacelor Sains (Kepujian) Major Kimia Petroleum,04070,2
Bacelor Sains (Kepujian) Major Matematik,04071,2
Bacelor Sains (Kepujian) Major Mikrobiologi,04072,2
Bacelor Sains (Kepujian) Major Sains Bahan,04073,2
Bacelor Sains (Kepujian) Major Sains Instrumentasi,04074,2
Bacelor Sains (Kepujian) Major Sains Instrumentasi/ Bachelor of Science (Honours) Major in Instrumentation Science,04075,2
Bacelor Sains (Kepujian) Major Statistik,04076,2
BACELOR SAINS (KEPUJIAN) MIKROBIOLOGI,04077,2
BACELOR SAINS (KESIHATAN PERSEKITARAN DAN PEKERJAAN),04078,2
Bacelor Sains (Kesihatan Persekitaran dan Pekerjaan)/ Bachelor of Science (Environmental and Occupational Health),04079,2
BACELOR SAINS (PEMAKANAN DAN KESIHATAN KOMUNITI),04080,2
Bacelor Sains (Pemakanan dan Kesihatan Komuniti)/ Bachelor of Science (Nutrition and Community Health),04081,2
Bacelor Sains (Pembangunan Manusia dan Pengurusan),04082,2
Bacelor Sains (Pembangunan Manusia dan Teknologi Maklumat) dengan Kepujian,04083,2
Bacelor Sains (Pembangunan Manusia),04084,2
BACELOR SAINS (PEMBANGUNAN SUMBER MANUSIA),04085,2
BACELOR SAINS (PENGAJIAN MAKANAN),04086,2
Bacelor Sains (Pengajian Makanan)/ Bachelor of Science (Food Studies),04087,2
BACELOR SAINS (PENGURUSAN PERKHIDMATAN MAKANAN),04088,2
Bacelor Sains (Perniagaantani),04089,2
BACELOR SAINS (SAINS BIOPERUBATAN),04090,2
Bacelor Sains (Sains Bioperubatan)/ Bachelor of Science (Biomedical Sciences),04091,2
Bacelor Sains (Sains Pengguna) / Bacelor Pengajian Pengguna,04092,2
Bacelor Sains (Sains Samudra),04093,2
Bacelor Sains Bioindustri,04094,2
Bacelor Sains Bioindustri (Kepujian),04095,2
"BACELOR SAINS BIOINDUSTRI (UPM KAMPUS BINTULU, SARAWAK)",04096,2
Bacelor Sains Bioindustri/ Bachelor of Bioindustrial Science,04097,2
BACELOR SAINS BIOLOGI DENGAN KEPUJIAN,04098,2
Bacelor Sains Biologi dengan Kepujian / Bacelor Sains (Kepujian) Major Biologi,04099,2
Bacelor Sains Bioteknologi dengan Kepujian/Bacelor Sains (Kepujian) Bioteknologi/ Bachelor of Science (Honours) Biotechnology,04100,2
BACELOR SAINS DALAM SAINS BAHAN DENGAN KEPUJIAN,04101,2
Bacelor Sains dalam Sains Bahan dengan Kepujian / Bacelor Sains (Kepujian) Major Sains Bahan,04102,2
BACELOR SAINS DALAM SAINS INSTRUMENTASI DENGAN KEPUJIAN,04103,2
BACELOR SAINS DAN TEKNOLOGI ALAM SEKITAR,04104,2
Bacelor Sains dan Teknologi Alam Sekitar dengan Kepujian / Bacelor Sains dan Teknologi Alam Sekitar,04105,2
Bacelor Sains dan Teknologi Kayu,04106,2
Bacelor Sains dan Teknologi Kayu dengan Kepujian / Bacelor Sains dan Teknologi Kayu / Bacelor Sains Teknologi Kayu / Bachelor of Wood Science Technology,04107,2
BACELOR SAINS DAN TEKNOLOGI MAKANAN,04108,2
Bacelor Sains dan Teknologi Makanan dengan Kepujian / Bacelor Sains dan Teknologi Makanan/ Bachelor of Food Science and Technology,04109,2
Bacelor Sains dengan Pendidikan (Kepujian) Major Biologi,04110,2
Bacelor Sains dengan Pendidikan (Kepujian) Major Fizik,04111,2
Bacelor Sains dengan Pendidikan (Kepujian) Major Kimia,04112,2
Bacelor Sains dengan Pendidikan (Kepujian) Major Matematik,04113,2
Bacelor Sains dengan Pendidikan (Kepujian) Major Statistik,04114,2
BACELOR SAINS FIZIK DENGAN KEPUJIAN,04115,2
Bacelor Sains Fizik dengan Kepujian / Bacelor Sains (Kepujian) Major Fizik,04116,2
Bacelor Sains Forensik (Kepujian),04117,2
Bacelor Sains Forensik (Kepujian)A8385,04118,2
BACELOR SAINS HORTIKULTUR,04119,2
Bacelor Sains Hortikultur dengan Kepujian,04120,2
Bacelor Sains Hortikultur dengan Kepujian / Bacelor Sains Hortikultur/ Bachelor of Horticultural Science,04121,2
BACELOR SAINS KIMIA DENGAN KEPUJIAN,04122,2
Bacelor Sains Kimia dengan Kepujian  / Bacelor Sains (Kepujian) Major Kimia,04123,2
BACELOR SAINS KIMIA PERINDUSTRIAN DENGAN KEPUJIAN,04124,2
Bacelor Sains Kimia Perindustrian dengan Kepujian / Bacelor Sains (Kepujian) Major Kimia Perindustrian,04125,2
BACELOR SAINS KIMIA PETROLEUM DENGAN KEPUJIAN,04126,2
Bacelor Sains Kimia Petroleum dengan Kepujian / Bacelor Sains (Kepujian) Major Kimia Petroleum,04127,2
Bacelor Sains Komputer (Kepujian) - kerjasama dengan UPM,04128,2
BACELOR SAINS KOMPUTER (MULTIMEDIA),04129,2
Bacelor Sains Komputer (Multimedia) dengan Kepujian,04130,2
BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),04131,2
BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),04132,2
Bacelor Sains Komputer (Sistem Komputer) dengan Kepujian,04133,2
Bacelor Sains Komputer (Sistem Komputer)/Bacelor Sains Komputer/Bachelor of Computer Science,04134,2
Bacelor Sains Komputer dengan Kepujian,04135,2
Bacelor Sains Komputer secara kerjasama dengan Universiti Putra Malaysia (UPM),04136,2
BACELOR SAINS MATEMATIK DENGAN KEPUJIAN,04137,2
Bacelor Sains Matematik dengan Kepujian / Bacelor Sains (Kepujian) Major Matematik,04138,2
Bacelor Sains Media (Kepujian),04139,2
Bacelor Sains Mikrobiologi dengan Kepujian / Bacelor Sains (Kepujian) Mikrobiologi/ Bachelor of Science (Honours) Microbiology,04140,2
Bacelor Sains Pembangunan Manusia,04141,2
Bacelor Sains Pembangunan Manusia dengan Kepujian / Bacelor Sains Pembangunan Manusia  / Bacelor Sains (Pembangunan Manusia),04142,2
Bacelor Sains Pembangunan Manusia dengan Pengurusan,04143,2
Bacelor Sains Pembangunan Manusia dengan Pengurusan (Kepujian) / Bacelor Sains Pembangunan Manusia dengan Pengurusan / Bacelor Sains (Pembangunan  Manusia dan Pengurusan,04144,2
Bacelor Sains Pembangunan Manusia dengan Teknologi Maklumat,04145,2
Bacelor Sains Pembangunan Manusia dengan Teknologi Maklumat (Kepujian) / Bacelor Sains Pembangunan Manusia dengan Teknologi Maklumat / Bacelor Sains (Pembangunan Manusia dan Teknologi Maklumat),04146,2
Bacelor Sains Pembangunan Sumber Manusia,04147,2
Bacelor Sains Pembangunan Sumber Manusia dengan Kepujian/Bacelor Sains Pembangunan Sumber Manusia/Bacelor Sains (Pembangunan Sumber Manusia),04148,2
Bacelor Sains Pemutusan Dengan Kepujian,04149,2
Bacelor Sains Pengurusan Penerbangan dan Piloting (Kepujian),04150,2
Bacelor Sains Pengurusan Perladangan,04151,2
Bacelor Sains Perhutanan,04152,2
"BACELOR SAINS PERHUTANAN (KAMPUS SERDANG, SELANGOR)",04153,2
"BACELOR SAINS PERHUTANAN (PERHUTANAN LADANG)(KAMPUS BINTULU, SARAWAK)",04154,2
Bacelor Sains Perhutanan/ Bachelor of Forestry Science,04155,2
BACELOR SAINS PERNIAGAANTANI,04156,2
Bacelor Sains Perniagaantani dengan Kepujian/Bacelor Sains Perniagaantani/Bacelor Sains (Perniagaantani),04157,2
BACELOR SAINS PERTANIAN,04158,2
Bacelor Sains Pertanian/ Bachelor of Agricultural Science,04159,2
Bacelor Sains Perubatan (Kepujian),04160,2
BACELOR SAINS SENI BINA,04161,2
Bacelor Sains Seni Bina dengan Kepujian,04162,2
BACELOR SAINS STATISTIK DENGAN KEPUJIAN,04163,2
Bacelor Sains Statistik dengan Kepujian / Bacelor Sains (Kepujian) Major Statistik,04164,2
Bacelor Sains Taman dan Rekreasi,04165,2
Bacelor Sains Taman dan Rekreasi dengan Kepujian/Bacelor Sains Taman dan Rekreasi,04166,2
Bacelor Sains Teknologi Farmaseutikal (Kepujian),04167,2
BACELOR SAINS TEKNOLOGI KAYU,04168,2
Bacelor Sains Teknologi Kayu dengan Kepujian,04169,2
Bacelor Sastera (Bahasa Asing),04170,2
BACELOR SASTERA (BAHASA ASING) PENGKHUSUSAN BAHASA ARAB,04171,2
Bacelor Sastera (Bahasa Asing)/ Bachelor of Arts (Foreign Language),04172,2
BACELOR SASTERA (BAHASA DAN LINGUISTIK MELAYU),04173,2
Bacelor Sastera (Bahasa dan Linguistik Melayu) (Kepujian),04174,2
Bacelor Sastera (Bahasa dan Linguistik Melayu) dengan Kepujian -  dengan kerjasama Universiti Putra Malaysia,04175,2
Bacelor Sastera (Bahasa dan Linguistik Melayu)/ Bachelor of Arts (Malay Language and Linguistics),04176,2
BACELOR SASTERA (BAHASA INGGERIS),04177,2
Bacelor Sastera (Bahasa Inggeris)/ Bachelor of Arts (English Language),04178,2
Bacelor Sastera (Bahasa Melayu),04179,2
BACELOR SASTERA (KESUSASTERAAN INGGERIS),04180,2
Bacelor Sastera (Kesusasteraan Inggeris)/ Bachelor of Arts (English Literature),04181,2
BACELOR SASTERA (KESUSASTERAAN MELAYU),04182,2
Bacelor Sastera (Kesusasteraan Melayu)/ Bachelor of Arts (Malay Literature) -,04183,2
Bacelor Sastera Bahasa Arab,04184,2
Bacelor Sastera Bahasa dan Linguistik Inggeris,04185,2
Bacelor Sastera Bahasa dan Linguistik Melayu,04186,2
Bacelor Sastera Dengan Kepujian dalam bidang  Bahasa Peranchis,04187,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Arab,04188,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Asing,04189,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Bangladesh,04190,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Inggeris,04191,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Jepun,04192,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Jerman,04193,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Korea,04194,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Mandarin,04195,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Myanmar,04196,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Sepanyol,04197,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Tamil,04198,2
Bacelor Sastera Dengan Kepujian dalam bidang Bahasa Thailand,04199,2
Bacelor Sastera Dengan Kepujian dalam bidang Kemahiran Bahasa Inggeris,04200,2
Bacelor Sastera Dengan Kepujian dalam bidang Kemahiran Bahasa Melayu,04201,2
Bacelor Sastera Dengan Kepujian dalam bidang Kesusasteraan Inggeris,04202,2
Bacelor Sastera Dengan Kepujian dalam bidang Kesusasteraan Melayu,04203,2
Bacelor Sastera Dengan Kepujian dalam bidang Penulisan dan Kewartawanan,04204,2
Bacelor Sastera Kesusasteraan Inggeris,04205,2
Bacelor Sastera Kesusasteraan Melayu,04206,2
Bacelor Sastera Pengajian Bahasa Cina,04207,2
Bacelor Sastera Pengajian Bahasa Jerman,04208,2
Bacelor Sastera Pengajian Bahasa Perancis,04209,2
Bacelor Seni Bina Landskap,04210,2
Bacelor Seni Bina Landskap dengan Kepujian / Bacelor Senibina Lanskap (Kepujian),04211,2
Bacelor Seni Kulinari (Kepujian,04212,2
Bacelor Seni Kulinari (Kepujian),04213,2
